,Year,Week,SMN,SMT,VCI,TCI,VHI,Region_ID
481,1991,25,0.412,297.44,63.42,67.56,65.49,10
482,1991,26,0.415,298.38,65.69,61.45,63.57,10
483,1991,27,0.402,298.38,60.35,62.2,61.27,10
484,1991,28,0.392,298.47,58.41,61.62,60.02,10
485,1991,29,0.385,298.85,58.87,59.09,58.98,10
486,1991,30,0.377,299.11,61.46,56.4,58.93,10
487,1991,31,0.361,298.85,60.49,57.22,58.85,10
488,1991,32,0.34,298.04,57.34,62.4,59.87,10
489,1991,33,0.323,297.27,56.21,67.5,61.85,10
490,1991,34,0.309,296.65,57.1,69.67,63.38,10
491,1991,35,0.294,296.06,58.48,66.4,62.44,10
492,1991,36,0.274,295.03,56.75,61.73,59.24,10
493,1991,37,0.259,294.22,57.05,51.69,54.37,10
494,1991,38,0.249,293.76,59.71,36.46,48.09,10
495,1991,39,0.236,292.52,59.38,28.67,44.02,10
496,1991,40,0.218,290.18,56.56,30.67,43.62,10
497,1991,41,0.197,287.22,53.7,35.69,44.69,10
498,1991,42,0.178,283.81,52.63,42.74,47.69,10
499,1991,43,0.155,279.7,49.12,53.45,51.28,10
500,1991,44,0.12,275.6,39.72,54.77,47.25,10
501,1991,45,0.094,271.89,32.54,55.93,44.24,10
502,1991,46,0.079,269.59,30.19,53.03,41.61,10
503,1991,47,0.069,267.68,30.24,51.38,40.81,10
504,1991,48,0.062,266.07,31.54,49.86,40.7,10
505,1991,49,0.053,264.67,31.32,47.68,39.5,10
506,1991,50,0.054,264.53,35.77,40.29,38.03,10
507,1991,51,0.054,265.23,40.98,31.82,36.4,10
508,1991,52,0.052,265.16,40.96,29.69,35.33,10
509,1992,1,0.051,264.36,42.5,30.57,36.54,10
510,1992,2,0.05,264.06,43.74,30.3,37.02,10
511,1992,3,0.049,263.97,43.81,30.57,37.19,10
512,1992,4,0.049,263.8,42.3,31.88,37.09,10
513,1992,5,0.046,263.01,38.37,36.09,37.23,10
514,1992,6,0.044,263.2,34.45,39.69,37.07,10
515,1992,7,0.045,265.21,31.31,39.56,35.43,10
516,1992,8,0.047,267.8,29.2,38.58,33.89,10
517,1992,9,0.049,270.43,27.6,39.36,33.48,10
518,1992,10,0.051,272.97,23.48,41.26,32.37,10
519,1992,11,0.058,276.09,22.69,37.68,30.19,10
520,1992,12,0.071,279.38,24.26,35.42,29.84,10
521,1992,13,0.086,281.91,27.18,35.68,31.43,10
522,1992,14,0.106,284.81,30.6,35.23,32.91,10
523,1992,15,0.129,287.86,32.84,36.12,34.48,10
524,1992,16,0.157,290.88,34.92,36.54,35.73,10
525,1992,17,0.195,293.59,39.41,36.63,38.02,10
526,1992,18,0.24,295.16,45.69,41.77,43.73,10
527,1992,19,0.272,296.11,45.43,49.71,47.57,10
528,1992,20,0.297,296.77,42.96,54.5,48.73,10
529,1992,21,0.318,297.26,40.82,57.23,49.03,10
530,1992,22,0.33,296.99,34.29,63.54,48.91,10
531,1992,23,0.338,296.49,28.24,69.39,48.82,10
532,1992,24,0.35,296.66,28.81,70.65,49.73,10
533,1992,25,0.361,297.37,34.83,67.95,51.39,10
534,1992,26,0.367,298.14,39.48,63.36,51.42,10
535,1992,27,0.366,298.92,41.42,57.7,49.56,10
536,1992,28,0.357,299.88,41.49,49.77,45.63,10
537,1992,29,0.347,300.98,41.74,40.71,41.23,10
538,1992,30,0.33,302.07,41.43,30.47,35.95,10
539,1992,31,0.31,302.96,38.46,21.54,30.0,10
540,1992,32,0.288,303.41,34.4,15.3,24.85,10
541,1992,33,0.268,303.58,30.97,11.06,21.01,10
542,1992,34,0.25,302.98,28.59,10.59,19.59,10
543,1992,35,0.228,301.44,25.27,13.54,19.4,10
544,1992,36,0.203,298.55,20.1,24.02,22.06,10
545,1992,37,0.178,295.7,14.48,34.99,24.74,10
546,1992,38,0.154,293.33,9.46,41.74,25.6,10
547,1992,39,0.135,290.18,6.65,54.4,30.52,10
548,1992,40,0.119,286.66,6.5,68.7,37.6,10
549,1992,41,0.105,283.56,7.97,73.44,40.71,10
550,1992,42,0.088,280.11,9.71,76.82,43.26,10
551,1992,43,0.073,276.53,11.01,76.94,43.98,10
552,1992,44,0.061,272.83,11.41,71.46,41.43,10
553,1992,45,0.055,269.86,13.21,67.04,40.13,10
554,1992,46,0.05,267.58,14.99,63.76,39.37,10
555,1992,47,0.047,265.51,17.27,62.51,39.89,10
556,1992,48,0.045,264.47,20.76,57.58,39.17,10
557,1992,49,0.043,262.98,23.64,55.06,39.35,10
558,1992,50,0.043,262.04,26.33,50.46,38.39,10
559,1992,51,0.044,262.29,31.19,42.96,37.08,10
560,1992,52,0.045,262.13,34.11,39.98,37.04,10
561,1993,1,0.046,262.37,37.63,37.16,37.4,10
562,1993,2,0.046,262.96,40.76,33.7,37.23,10
563,1993,3,0.046,264.18,41.36,29.42,35.39,10
564,1993,4,0.046,266.24,40.98,23.88,32.43,10
565,1993,5,0.047,267.0,40.0,23.75,31.88,10
566,1993,6,0.047,266.27,37.44,30.59,34.02,10
567,1993,7,0.045,265.42,31.67,38.89,35.28,10
568,1993,8,0.042,264.05,26.38,49.42,37.9,10
569,1993,9,0.039,262.88,22.29,62.12,42.2,10
570,1993,10,0.038,261.25,17.12,78.2,47.66,10
571,1993,11,0.039,260.2,13.52,87.68,50.6,10
572,1993,12,0.045,261.19,12.63,92.05,52.34,10
573,1993,13,0.053,263.84,12.55,92.41,52.48,10
574,1993,14,0.066,268.16,14.11,92.16,53.13,10
575,1993,15,0.088,274.59,16.9,90.09,53.49,10
576,1993,16,0.117,281.51,20.24,85.36,52.8,10
577,1993,17,0.153,287.31,24.65,79.5,52.08,10
578,1993,18,0.193,290.47,29.68,78.25,53.96,10
579,1993,19,0.241,292.07,34.47,83.34,58.9,10
580,1993,20,0.289,293.4,40.43,83.15,61.79,10
581,1993,21,0.337,294.56,49.22,80.2,64.71,10
582,1993,22,0.375,295.21,56.42,78.0,67.21,10
583,1993,23,0.401,295.46,61.54,77.42,69.48,10
584,1993,24,0.416,295.43,65.56,80.25,72.91,10
585,1993,25,0.43,295.43,72.07,83.38,77.73,10
586,1993,26,0.433,295.53,74.21,84.28,79.25,10
587,1993,27,0.435,296.18,76.11,80.2,78.15,10
588,1993,28,0.433,297.11,76.93,72.61,74.77,10
589,1993,29,0.429,298.01,77.75,65.96,71.85,10
590,1993,30,0.419,298.76,78.12,59.01,68.56,10
591,1993,31,0.403,298.87,77.39,56.65,67.02,10
592,1993,32,0.379,298.43,74.16,58.6,66.38,10
593,1993,33,0.349,297.47,68.44,65.31,66.87,10
594,1993,34,0.319,296.41,61.79,71.46,66.62,10
595,1993,35,0.295,295.16,58.94,74.71,66.82,10
596,1993,36,0.273,293.27,55.83,79.17,67.5,10
597,1993,37,0.251,291.85,52.22,77.12,64.67,10
598,1993,38,0.225,290.49,46.2,72.62,59.41,10
599,1993,39,0.199,289.24,39.16,63.92,51.54,10
600,1993,40,0.172,287.27,32.29,61.82,47.05,10
601,1993,41,0.147,284.58,27.98,63.05,45.52,10
602,1993,42,0.127,281.81,27.2,62.26,44.73,10
603,1993,43,0.111,279.28,28.05,56.94,42.5,10
604,1993,44,0.099,276.68,29.25,48.07,38.66,10
605,1993,45,0.085,274.42,27.87,41.88,34.87,10
606,1993,46,0.075,272.62,27.75,37.44,32.6,10
607,1993,47,0.069,271.74,29.69,31.78,30.74,10
608,1993,48,0.067,271.23,34.1,26.34,30.22,10
609,1993,49,0.065,270.73,39.57,21.78,30.68,10
610,1993,50,0.064,270.67,43.43,15.28,29.35,10
611,1993,51,0.063,270.66,47.11,11.55,29.33,10
612,1993,52,0.063,270.74,49.13,10.66,29.9,10
613,1994,1,0.064,269.64,52.52,12.69,32.61,10
614,1994,2,0.065,268.1,57.16,16.5,36.83,10
615,1994,3,0.068,266.98,60.04,20.45,40.25,10
616,1994,4,0.068,266.25,58.53,24.07,41.3,10
617,1994,5,0.068,265.26,55.92,29.36,42.64,10
618,1994,6,0.066,264.94,50.38,34.87,42.63,10
619,1994,7,0.063,265.49,43.55,39.06,41.3,10
620,1994,8,0.062,267.67,38.47,39.18,38.82,10
621,1994,9,0.063,269.39,35.27,42.43,38.85,10
622,1994,10,0.065,272.12,31.2,43.75,37.48,10
623,1994,11,0.071,275.37,28.97,39.86,34.41,10
624,1994,12,0.079,279.21,28.45,35.84,32.14,10
625,1994,13,0.094,283.34,31.23,30.11,30.67,10
626,1994,14,0.114,286.86,34.52,26.27,30.39,10
627,1994,15,0.141,289.63,37.89,26.62,32.26,10
628,1994,16,0.177,292.45,42.54,26.3,34.42,10
629,1994,17,0.221,294.57,49.36,29.07,39.21,10
630,1994,18,0.265,295.51,54.97,38.73,46.85,10
631,1994,19,0.301,295.58,56.36,54.24,55.3,10
632,1994,20,0.333,295.41,56.99,66.32,61.65,10
633,1994,21,0.358,295.07,58.0,76.03,67.01,10
634,1994,22,0.384,294.72,60.43,82.31,71.37,10
635,1994,23,0.41,294.8,66.43,83.41,74.92,10
636,1994,24,0.432,295.4,74.12,81.7,77.91,10
637,1994,25,0.441,296.33,78.8,77.63,78.22,10
638,1994,26,0.437,297.25,77.75,71.86,74.81,10
639,1994,27,0.418,297.81,68.82,67.93,68.37,10
640,1994,28,0.39,298.33,57.36,63.68,60.52,10
641,1994,29,0.366,299.24,50.19,56.49,53.34,10
642,1994,30,0.343,299.78,46.66,51.25,48.95,10
643,1994,31,0.322,299.89,43.31,48.6,45.95,10
644,1994,32,0.302,299.63,39.68,48.71,44.19,10
645,1994,33,0.283,299.07,37.15,51.39,44.27,10
646,1994,34,0.272,298.68,38.52,50.62,44.57,10
647,1994,35,0.266,298.43,43.97,42.78,43.37,10
648,1994,36,0.271,299.13,54.91,19.38,37.14,10
649,1995,4,0.047,261.45,40.33,38.89,39.61,10
650,1995,5,0.047,264.4,39.24,31.68,35.46,10
651,1995,6,0.051,268.01,39.36,25.62,32.49,10
652,1995,7,0.058,271.9,39.88,20.34,30.11,10
653,1995,8,0.07,275.83,42.79,15.33,29.06,10
654,1995,9,0.08,278.6,44.22,14.61,29.42,10
655,1995,10,0.091,280.78,43.74,16.05,29.89,10
656,1995,11,0.099,282.11,42.62,17.01,29.81,10
657,1995,12,0.107,282.92,41.62,22.61,32.12,10
658,1995,13,0.117,283.7,41.92,28.57,35.24,10
659,1995,14,0.137,285.58,44.43,31.36,37.89,10
660,1995,15,0.161,287.73,46.04,35.9,40.97,10
661,1995,16,0.195,290.74,48.98,36.72,42.85,10
662,1995,17,0.23,292.46,52.04,44.82,48.43,10
663,1995,18,0.274,294.3,57.89,49.12,53.5,10
664,1995,19,0.318,295.98,62.3,50.97,56.63,10
665,1995,20,0.356,297.25,65.72,49.96,57.84,10
666,1995,21,0.386,298.41,69.73,46.72,58.23,10
667,1995,22,0.407,299.45,71.47,41.97,56.72,10
668,1995,23,0.419,300.04,71.55,39.18,55.37,10
669,1995,24,0.423,300.01,70.2,42.23,56.22,10
670,1995,25,0.421,299.58,68.9,49.21,59.05,10
671,1995,26,0.419,299.48,68.22,52.3,60.26,10
672,1995,27,0.411,299.48,64.88,53.26,59.07,10
673,1995,28,0.402,299.63,62.57,52.28,57.42,10
674,1995,29,0.39,299.72,60.63,52.2,56.41,10
675,1995,30,0.376,299.68,60.35,52.06,56.2,10
676,1995,31,0.365,299.5,61.36,52.17,56.76,10
677,1995,32,0.355,299.22,63.05,52.51,57.78,10
678,1995,33,0.343,298.82,64.61,53.93,59.27,10
679,1995,34,0.334,298.32,68.18,54.29,61.23,10
680,1995,35,0.323,297.47,72.12,52.59,62.36,10
681,1995,36,0.315,296.35,76.81,47.64,62.22,10
682,1995,37,0.3,294.82,77.87,45.4,61.64,10
683,1995,38,0.291,293.19,80.68,43.56,62.12,10
684,1995,39,0.286,291.91,84.03,36.0,60.01,10
685,1995,40,0.274,289.76,83.47,35.84,59.65,10
686,1995,41,0.255,287.37,81.1,34.64,57.87,10
687,1995,42,0.232,285.23,77.69,29.27,53.48,10
688,1995,43,0.202,282.29,70.57,32.97,51.77,10
689,1995,44,0.163,278.51,59.44,36.06,47.75,10
690,1995,45,0.124,274.38,46.99,42.12,44.55,10
691,1995,46,0.089,270.77,35.5,47.26,41.38,10
692,1995,47,0.064,267.93,26.94,50.48,38.71,10
693,1995,48,0.046,265.76,20.32,51.49,35.91,10
694,1995,49,0.033,263.47,14.98,52.95,33.96,10
695,1995,50,0.021,261.25,5.51,53.79,29.65,10
696,1995,51,0.013,259.05,0.71,55.61,28.16,10
697,1995,52,0.01,256.11,0.14,61.39,30.77,10
698,1996,1,0.005,253.11,0.0,69.64,34.82,10
699,1996,2,0.001,251.92,0.0,71.62,35.81,10
700,1996,3,-0.002,252.49,0.0,67.83,33.91,10
701,1996,4,-0.003,252.04,0.0,67.76,33.88,10
702,1996,5,-0.004,251.27,0.0,70.71,35.36,10
703,1996,6,-0.004,249.75,0.01,78.21,39.11,10
704,1996,7,-0.003,250.1,0.01,82.28,41.15,10
705,1996,8,-0.002,251.57,0.0,84.96,42.48,10
706,1996,9,-0.002,252.93,0.0,90.99,45.5,10
707,1996,10,0.005,256.43,0.1,92.78,46.44,10
708,1996,11,0.013,259.45,0.84,92.42,46.63,10
709,1996,12,0.026,263.25,3.3,91.25,47.27,10
710,1996,13,0.045,266.78,8.86,90.73,49.8,10
711,1996,14,0.074,272.45,17.03,85.31,51.17,10
712,1996,15,0.112,279.74,26.47,75.76,51.11,10
713,1996,16,0.158,286.03,35.07,65.67,50.37,10
714,1996,17,0.211,291.23,45.39,53.95,49.67,10
715,1996,18,0.261,294.95,53.46,43.47,48.46,10
716,1996,19,0.31,296.89,59.29,42.57,50.93,10
717,1996,20,0.351,299.07,63.77,33.43,48.6,10
718,1996,21,0.377,300.59,65.9,27.74,46.82,10
719,1996,22,0.389,301.55,62.61,24.84,43.72,10
720,1996,23,0.393,302.91,57.42,16.31,36.86,10
721,1996,24,0.388,303.97,50.31,10.44,30.38,10
722,1996,25,0.379,304.69,44.5,7.39,25.95,10
723,1996,26,0.365,305.01,38.63,7.07,22.85,10
724,1996,27,0.347,304.63,31.42,11.07,21.25,10
725,1996,28,0.328,304.14,27.12,15.52,21.32,10
726,1996,29,0.31,303.71,24.51,18.51,21.51,10
727,1996,30,0.289,302.8,23.81,25.27,24.54,10
728,1996,31,0.274,301.87,22.9,31.87,27.38,10
729,1996,32,0.26,300.27,20.98,43.22,32.1,10
730,1996,33,0.253,298.73,22.69,54.58,38.64,10
731,1996,34,0.245,296.93,25.04,67.02,46.03,10
732,1996,35,0.237,294.64,29.21,79.94,54.57,10
733,1996,36,0.231,292.2,33.9,90.53,62.22,10
734,1996,37,0.233,290.49,43.43,92.14,67.78,10
735,1996,38,0.239,289.53,54.13,83.21,68.67,10
736,1996,39,0.24,288.54,60.52,71.94,66.23,10
737,1996,40,0.227,287.09,60.09,64.34,62.22,10
738,1996,41,0.212,285.68,60.26,51.95,56.11,10
739,1996,42,0.191,283.2,57.91,49.0,53.46,10
740,1996,43,0.167,280.53,53.91,47.31,50.61,10
741,1996,44,0.141,277.86,49.01,40.44,44.72,10
742,1996,45,0.115,273.94,42.46,44.82,43.64,10
743,1996,46,0.093,269.95,37.5,51.85,44.68,10
744,1996,47,0.076,266.07,33.41,59.59,46.5,10
745,1996,48,0.06,262.88,29.39,64.75,47.07,10
746,1996,49,0.047,260.5,25.57,65.6,45.59,10
747,1996,50,0.039,258.52,21.67,64.83,43.25,10
748,1996,51,0.036,257.78,23.17,60.27,41.72,10
749,1996,52,0.03,257.15,19.1,57.62,38.36,10
750,1997,1,0.024,256.79,17.19,56.66,36.92,10
751,1997,2,0.021,256.58,18.42,55.41,36.92,10
752,1997,3,0.021,257.09,19.75,52.25,36.0,10
753,1997,4,0.025,259.07,23.13,45.47,34.3,10
754,1997,5,0.034,261.74,29.98,39.0,34.49,10
755,1997,6,0.048,264.69,37.73,34.81,36.27,10
756,1997,7,0.065,269.03,44.67,28.38,36.52,10
757,1997,8,0.083,272.66,50.88,24.41,37.64,10
758,1997,9,0.098,275.06,54.09,25.22,39.65,10
759,1997,10,0.112,277.87,54.83,25.33,40.08,10
760,1997,11,0.128,281.27,56.81,19.88,38.35,10
761,1997,12,0.14,283.81,56.63,19.56,38.09,10
762,1997,13,0.153,285.82,58.02,20.77,39.39,10
763,1997,14,0.168,287.08,57.72,25.31,41.51,10
764,1997,15,0.191,288.78,57.61,31.05,44.33,10
765,1997,16,0.223,290.82,59.7,36.68,48.19,10
766,1997,17,0.268,293.06,65.87,40.45,53.16,10
767,1997,18,0.302,294.33,68.03,48.89,58.46,10
768,1997,19,0.333,295.49,67.93,55.6,61.76,10
769,1997,20,0.359,296.53,66.99,56.8,61.9,10
770,1997,21,0.378,296.55,66.27,63.93,65.1,10
771,1997,22,0.391,295.88,63.56,73.88,68.72,10
772,1997,23,0.404,295.94,63.55,75.06,69.31,10
773,1997,24,0.42,296.48,67.99,73.12,70.55,10
774,1997,25,0.427,296.53,71.99,76.06,74.02,10
775,1997,26,0.425,296.29,71.79,79.93,75.86,10
776,1997,27,0.413,295.57,66.05,86.9,76.48,10
777,1997,28,0.395,294.72,59.83,93.77,76.8,10
778,1997,29,0.385,294.62,58.61,95.77,77.19,10
779,1997,30,0.376,294.62,60.75,95.49,78.12,10
780,1997,31,0.364,294.41,61.23,95.33,78.28,10
781,1997,32,0.35,294.05,61.48,96.73,79.11,10
782,1997,33,0.338,293.81,63.26,97.75,80.5,10
783,1997,34,0.33,293.59,66.84,97.63,82.23,10
784,1997,35,0.323,293.02,72.61,96.01,84.31,10
785,1997,36,0.317,292.45,78.94,89.12,84.03,10
786,1997,37,0.307,291.66,82.37,80.74,81.56,10
787,1997,38,0.29,290.34,80.59,75.1,77.84,10
788,1997,39,0.26,288.33,71.75,74.0,72.88,10
789,1997,40,0.233,285.88,63.99,76.93,70.46,10
790,1997,41,0.213,283.62,60.93,73.76,67.34,10
791,1997,42,0.198,281.78,61.73,63.01,62.37,10
792,1997,43,0.18,279.43,61.28,55.84,58.56,10
793,1997,44,0.159,276.43,58.37,49.41,53.89,10
794,1997,45,0.129,272.98,50.32,49.85,50.09,10
795,1997,46,0.095,269.44,39.54,53.87,46.7,10
796,1997,47,0.076,266.67,34.75,56.41,45.58,10
797,1997,48,0.065,263.68,34.09,60.92,47.51,10
798,1997,49,0.063,261.84,39.44,59.9,49.67,10
799,1997,50,0.061,260.64,42.38,56.26,49.32,10
800,1997,51,0.057,260.08,43.29,51.61,47.45,10
801,1997,52,0.054,259.96,42.48,47.93,45.21,10
802,1998,1,0.052,260.53,42.93,43.67,43.3,10
803,1998,2,0.052,262.08,46.45,36.66,41.55,10
804,1998,3,0.055,264.22,48.58,29.27,38.93,10
805,1998,4,0.057,265.98,49.05,24.59,36.82,10
806,1998,5,0.058,266.77,47.88,24.35,36.11,10
807,1998,6,0.058,267.89,44.64,25.83,35.23,10
808,1998,7,0.057,269.07,39.77,28.34,34.05,10
809,1998,8,0.058,269.9,36.2,32.41,34.31,10
810,1998,9,0.058,270.14,32.6,40.32,36.46,10
811,1998,10,0.06,270.78,28.53,48.37,38.45,10
812,1998,11,0.065,272.19,25.92,50.94,38.43,10
813,1998,12,0.073,274.09,25.24,53.98,39.61,10
814,1998,13,0.088,277.15,28.28,53.38,40.83,10
815,1998,14,0.108,280.66,31.68,52.6,42.14,10
816,1998,15,0.143,284.8,38.34,51.84,45.09,10
817,1998,16,0.185,288.71,45.05,50.31,47.68,10
818,1998,17,0.225,291.58,50.43,51.63,51.03,10
819,1998,18,0.259,293.14,52.68,58.45,55.57,10
820,1998,19,0.291,294.81,52.23,61.14,56.69,10
821,1998,20,0.323,296.11,52.95,59.99,56.47,10
822,1998,21,0.357,297.09,57.07,58.2,57.64,10
823,1998,22,0.383,297.7,59.66,56.69,58.17,10
824,1998,23,0.404,298.18,62.99,54.41,58.7,10
825,1998,24,0.414,298.51,64.23,54.29,59.26,10
826,1998,25,0.42,298.4,66.73,58.65,62.69,10
827,1998,26,0.419,298.28,67.26,61.92,64.59,10
828,1998,27,0.414,298.26,65.67,63.21,64.44,10
829,1998,28,0.414,298.75,67.84,59.57,63.71,10
830,1998,29,0.414,299.56,71.25,53.43,62.34,10
831,1998,30,0.41,300.09,74.53,48.41,61.47,10
832,1998,31,0.398,300.22,75.06,45.86,60.46,10
833,1998,32,0.381,299.95,74.95,46.0,60.48,10
834,1998,33,0.363,299.09,74.52,51.38,62.95,10
835,1998,34,0.349,298.18,75.9,55.49,65.69,10
836,1998,35,0.34,297.65,80.79,50.84,65.81,10
837,1998,36,0.327,296.44,83.5,46.8,65.15,10
838,1998,37,0.313,294.78,84.88,45.64,65.26,10
839,1998,38,0.3,292.95,85.45,45.75,65.6,10
840,1998,39,0.285,290.57,84.22,50.06,67.14,10
841,1998,40,0.269,287.8,81.33,56.97,69.15,10
842,1998,41,0.251,285.11,79.17,58.59,68.88,10
843,1998,42,0.232,282.43,77.85,56.74,67.3,10
844,1998,43,0.213,279.71,76.36,53.72,65.04,10
845,1998,44,0.185,276.3,70.71,50.52,60.62,10
846,1998,45,0.149,272.39,60.43,53.51,56.97,10
847,1998,46,0.11,267.29,47.11,65.54,56.32,10
848,1998,47,0.086,263.6,40.25,71.66,55.96,10
849,1998,48,0.07,261.51,37.19,71.11,54.15,10
850,1998,49,0.059,259.91,35.23,68.26,51.75,10
851,1998,50,0.051,258.73,33.42,64.02,48.72,10
852,1998,51,0.047,258.58,33.42,57.18,45.3,10
853,1998,52,0.043,258.17,31.31,53.94,42.62,10
854,1999,1,0.041,258.03,32.94,52.22,42.58,10
855,1999,2,0.042,258.37,36.67,49.4,43.03,10
856,1999,3,0.045,258.55,39.74,47.96,43.85,10
857,1999,4,0.049,258.47,42.1,47.98,45.04,10
858,1999,5,0.052,258.41,42.51,49.51,46.01,10
859,1999,6,0.058,260.02,44.21,48.76,46.49,10
860,1999,7,0.068,262.75,45.98,46.59,46.29,10
861,1999,8,0.073,265.55,44.9,45.35,45.13,10
862,1999,9,0.082,268.78,45.46,44.63,45.04,10
863,1999,10,0.097,272.03,46.87,44.37,45.62,10
864,1999,11,0.116,275.76,50.98,38.84,44.91,10
865,1999,12,0.144,280.35,58.74,32.01,45.37,10
866,1999,13,0.172,283.62,66.84,29.31,48.08,10
867,1999,14,0.207,286.39,74.32,28.64,51.48,10
868,1999,15,0.247,289.01,79.65,30.55,55.1,10
869,1999,16,0.284,291.38,82.07,33.44,57.76,10
870,1999,17,0.317,292.88,83.33,41.7,62.51,10
871,1999,18,0.345,293.74,83.11,53.61,68.36,10
872,1999,19,0.375,295.17,83.03,58.11,70.57,10
873,1999,20,0.403,296.75,83.94,54.26,69.1,10
874,1999,21,0.418,298.19,83.09,48.5,65.79,10
875,1999,22,0.424,299.51,79.65,41.34,60.49,10
876,1999,23,0.425,300.32,74.38,36.6,55.49,10
877,1999,24,0.418,300.89,66.91,34.49,50.7,10
878,1999,25,0.41,301.31,61.84,34.12,47.98,10
879,1999,26,0.398,301.47,55.96,35.02,45.49,10
880,1999,27,0.383,301.32,49.8,37.09,43.45,10
881,1999,28,0.37,301.37,46.94,36.86,41.9,10
882,1999,29,0.353,301.23,43.94,38.16,41.05,10
883,1999,30,0.335,300.67,42.81,42.27,42.54,10
884,1999,31,0.32,299.73,41.64,49.24,45.44,10
885,1999,32,0.309,298.89,42.38,54.61,48.49,10
886,1999,33,0.302,298.52,45.49,55.88,50.69,10
887,1999,34,0.297,298.13,50.25,55.35,52.8,10
888,1999,35,0.287,297.21,53.93,54.67,54.3,10
889,1999,36,0.274,296.5,56.01,45.7,50.85,10
890,1999,37,0.257,296.0,55.22,31.26,43.24,10
891,1999,38,0.233,294.89,50.04,23.43,36.73,10
892,1999,39,0.204,292.85,41.38,25.09,33.23,10
893,1999,40,0.172,289.73,32.12,35.72,33.92,10
894,1999,41,0.146,285.69,27.41,52.11,39.76,10
895,1999,42,0.126,282.5,27.08,55.74,41.41,10
896,1999,43,0.108,279.54,26.75,54.76,40.75,10
897,1999,44,0.092,275.76,25.77,53.66,39.72,10
898,1999,45,0.078,271.66,24.15,57.26,40.71,10
899,1999,46,0.062,267.03,21.12,66.39,43.76,10
900,1999,47,0.049,262.64,18.3,75.85,47.08,10
901,1999,48,0.041,258.99,17.09,81.9,49.5,10
902,1999,49,0.038,256.1,18.76,84.02,51.39,10
903,1999,50,0.034,255.48,17.93,77.43,47.68,10
904,1999,51,0.03,255.41,17.52,69.7,43.61,10
905,1999,52,0.027,254.92,16.87,65.69,41.28,10
906,2000,1,0.027,253.86,20.55,67.2,43.87,10
907,2000,2,0.026,252.87,23.23,68.62,45.92,10
908,2000,3,0.025,253.06,23.27,66.05,44.66,10
909,2000,4,0.024,254.31,22.65,60.89,41.77,10
910,2000,5,0.024,254.67,22.16,60.68,41.42,10
911,2000,6,0.024,255.89,20.47,60.74,40.61,10
912,2000,7,0.024,257.84,17.56,60.57,39.07,10
913,2000,8,0.026,260.19,16.95,60.51,38.73,10
914,2000,9,0.031,262.72,17.7,62.21,39.96,10
915,2000,10,0.037,265.08,16.71,65.79,41.25,10
916,2000,11,0.047,269.37,17.02,59.68,38.35,10
917,2000,12,0.059,274.33,18.74,52.74,35.74,10
918,2000,13,0.076,279.18,22.63,45.29,33.96,10
919,2000,14,0.098,284.19,27.4,37.03,32.22,10
920,2000,15,0.13,288.14,33.34,33.71,33.53,10
921,2000,16,0.173,291.48,40.67,32.0,36.34,10
922,2000,17,0.225,293.95,50.05,33.37,41.71,10
923,2000,18,0.274,294.94,58.05,43.47,50.76,10
924,2000,19,0.308,295.68,58.69,53.63,56.16,10
925,2000,20,0.336,296.71,58.1,55.04,56.57,10
926,2000,21,0.36,297.82,58.72,52.45,55.59,10
927,2000,22,0.376,298.52,56.12,50.75,53.44,10
928,2000,23,0.383,298.72,52.15,51.33,51.74,10
929,2000,24,0.392,299.06,52.19,51.49,51.84,10
930,2000,25,0.397,299.28,54.86,52.9,53.88,10
931,2000,26,0.392,299.1,53.28,56.43,54.86,10
932,2000,27,0.381,298.75,49.48,60.29,54.88,10
933,2000,28,0.371,298.3,47.74,64.34,56.04,10
934,2000,29,0.362,298.04,48.37,67.42,57.9,10
935,2000,30,0.354,298.02,51.23,67.2,59.22,10
936,2000,31,0.337,297.54,49.6,69.45,59.53,10
937,2000,32,0.314,296.89,45.25,73.03,59.14,10
938,2000,33,0.296,296.55,42.84,74.33,58.59,10
939,2000,34,0.273,295.62,38.91,79.33,59.12,10
940,2000,35,0.246,293.81,34.13,87.25,60.69,10
941,2000,36,0.222,292.08,30.13,89.26,59.7,10
942,2000,37,0.21,291.05,31.49,84.16,57.82,10
943,2000,38,0.206,290.7,36.64,70.62,53.63,10
944,2000,39,0.2,290.36,40.06,52.25,46.15,10
945,2000,40,0.194,289.68,43.16,35.98,39.57,10
946,2000,41,0.18,288.18,44.37,25.45,34.91,10
947,2000,42,0.159,286.01,42.91,21.41,32.16,10
948,2000,43,0.136,283.52,40.05,22.78,31.42,10
949,2000,44,0.104,280.99,31.81,19.28,25.54,10
950,2000,45,0.077,278.85,24.13,16.07,20.1,10
951,2000,46,0.063,277.22,21.88,13.32,17.6,10
952,2000,47,0.052,275.47,20.32,13.67,17.0,10
953,2000,48,0.044,273.96,19.87,13.81,16.84,10
954,2000,49,0.043,273.02,22.97,12.12,17.54,10
955,2000,50,0.041,272.11,24.35,9.79,17.07,10
956,2000,51,0.039,271.23,26.45,9.6,18.03,10
957,2000,52,0.045,270.43,33.37,11.73,22.55,10
958,2001,1,0.087,269.34,62.82,13.79,38.3,10
959,2001,2,0.101,268.23,76.08,16.31,46.19,10
960,2001,3,0.095,267.37,75.3,19.42,47.36,10
961,2001,4,0.088,267.15,71.52,21.35,46.44,10
